TOTAL_READS	EXPECTED_DISTINCT	LOWER_0.95CI	UPPER_0.95CI
0	0	0	0
1000000.0	513862.0	504986.7	525282.4
2000000.0	968631.0	951501.6	990185.2
3000000.0	1406035.5	1381020.5	1436964.1
4000000.0	1831946.0	1799071.5	1872127.7
5000000.0	2249009.5	2208588.1	2298124.0
6000000.0	2658601.0	2610960.7	2716362.9
7000000.0	3062015.5	3007073.0	3128393.8
8000000.0	3459756.0	3397969.3	3534506.8
9000000.0	3852507.5	3783567.4	3935566.0
10000000.0	4240384.0	4164760.0	4331752.2
11000000.0	4624163.0	4541904.3	4723312.4
12000000.0	5003819.5	4915023.2	5110761.2
13000000.0	5379761.5	5284255.2	5494466.5
14000000.0	5752158.0	5650327.3	5874409.9
15000000.0	6120909.5	6012955.5	6250793.2
16000000.0	6486733.5	6372210.8	6623905.5
17000000.0	6849056.0	6728672.0	6993680.8
18000000.0	7208550.5	7082010.3	7360442.7
19000000.0	7565298.5	7432664.5	7724043.4
20000000.0	7918944.5	7780650.1	8085035.8
21000000.0	8270091.0	8125930.0	8442980.8
22000000.0	8618844.5	8468636.0	8798456.0
23000000.0	8964747.5	8808976.3	9151274.1
24000000.0	9308156.0	9146887.2	9501571.7
25000000.0	9649383.5	9482483.4	9849479.5
26000000.0	9988374.0	9815768.9	10194767.9
27000000.0	10324882.5	10146892.4	10538000.7
28000000.0	10659286.0	10475938.6	10878757.5
29000000.0	10991541.5	10802778.6	11217336.9
30000000.0	11321597.5	11127720.9	11553799.8
31000000.0	11649758.5	11450566.7	11888161.6
32000000.0	11975735.0	11771301.8	12220422.5
33000000.0	12299928.5	12090459.5	12550529.6
34000000.0	12622113.0	12407459.4	12878929.8
35000000.0	12942473.5	12722764.4	13205183.9
36000000.0	13260929.0	13036289.7	13529684.3
37000000.0	13577619.0	13348063.2	13852129.2
38000000.0	13892437.0	13658062.2	14172920.9
39000000.0	14205617.5	13966260.2	14491840.6
40000000.0	14516951.5	14272954.9	14809009.4
41000000.0	14826828.0	14578090.4	15124445.1
42000000.0	15134897.5	14881380.8	15438259.4
43000000.0	15441485.0	15183183.9	15750227.7
44000000.0	15746280.0	15483430.6	16060580.0
45000000.0	16049531.0	15782229.6	16369469.0
46000000.0	16351373.5	16079315.0	16676614.4
47000000.0	16651581.5	16375089.8	16982368.2
48000000.0	16950355.0	16669264.2	17286412.0
49000000.0	17247525.5	16962171.5	17589016.8
50000000.0	17543583.0	17253482.4	17890028.8
51000000.0	17837902.0	17543510.9	18189628.8
52000000.0	18130782.0	17832208.7	18487913.4
53000000.0	18422388.0	18119492.0	18784541.5
54000000.0	18712545.5	18405386.3	19079819.0
55000000.0	19001474.0	18689960.4	19373760.1
56000000.0	19289000.0	18973459.1	19666222.9
57000000.0	19575263.0	19255484.0	19957446.4
58000000.0	19860275.0	19536254.9	20247258.4
59000000.0	20143823.5	19815590.4	20535830.2
60000000.0	20426078.5	20094026.5	20822996.9
61000000.0	20707296.0	20371046.9	21108964.1
62000000.0	20987101.0	20646834.5	21393593.7
63000000.0	21265715.0	20921484.6	21676986.5
64000000.0	21543297.0	21195025.6	21959064.0
65000000.0	21819364.5	21467332.2	22240148.4
66000000.0	22094510.0	21738536.9	22519819.3
67000000.0	22368514.5	22008554.3	22798358.2
68000000.0	22641171.5	22277559.8	23075668.0
69000000.0	22912848.0	22545386.5	23351892.7
70000000.0	23183444.5	22812001.2	23626952.1
71000000.0	23452729.0	23077561.1	23900658.3
72000000.0	23721021.0	23342281.5	24173381.1
73000000.0	23988356.5	23605691.8	24445067.2
74000000.0	24254453.5	23868145.0	24715629.0
75000000.0	24519414.0	24129528.9	24985046.3
76000000.0	24783390.0	24389957.9	25253349.9
77000000.0	25046443.5	24649234.1	25520708.8
78000000.0	25308344.5	24907626.4	25786912.4
79000000.0	25569225.5	25165030.2	26051989.6
80000000.0	25829271.5	25421379.6	26316220.8
81000000.0	26088252.5	25676720.8	26579211.3
82000000.0	26346184.5	25931096.5	26841300.6
83000000.0	26603043.5	26184649.8	27102439.4
84000000.0	26859061.5	26437264.5	27362445.1
85000000.0	27114044.0	26688957.2	27621546.6
86000000.0	27368147.0	26939409.2	27879705.6
87000000.0	27621282.0	27189221.5	28136705.9
88000000.0	27873463.5	27438025.6	28393024.2
89000000.0	28124704.5	27685936.2	28648174.0
90000000.0	28375085.0	27933038.5	28902436.9
91000000.0	28624512.0	28179174.8	29155774.9
92000000.0	28872935.5	28424361.7	29408211.1
93000000.0	29120600.0	28668704.4	29659709.9
94000000.0	29367487.0	28912374.8	29910418.2
95000000.0	29613326.0	29154869.8	30160091.4
96000000.0	29858329.0	29396760.5	30408944.6
97000000.0	30102578.0	29637728.1	30656856.9
98000000.0	30345736.5	29877886.2	30903719.2
99000000.0	30588241.5	30117172.8	31149955.9
100000000.0	30829826.0	30355774.8	31395273.0
101000000.0	31070597.5	30593376.0	31639796.1
102000000.0	31310671.5	30830285.0	31883448.6
103000000.0	31549693.5	31066339.5	32126151.4
104000000.0	31788130.0	31301619.5	32368124.7
105000000.0	32025673.0	31536188.9	32609191.4
106000000.0	32262339.0	31769875.0	32849518.2
107000000.0	32498293.5	32002740.5	33088996.3
108000000.0	32733407.0	32234927.2	33327661.2
109000000.0	32967793.0	32466441.8	33565518.4
110000000.0	33201373.0	32697018.6	33802577.3
111000000.0	33434214.0	32926986.9	34038932.8
112000000.0	33666345.5	33156070.9	34274394.5
113000000.0	33897553.5	33384473.4	34509230.2
114000000.0	34128272.5	33612239.4	34743203.8
115000000.0	34358030.5	33839207.4	34976381.6
116000000.0	34587045.5	34065560.0	35208732.9
117000000.0	34815466.0	34291008.0	35440451.1
118000000.0	35043168.0	34515754.0	35671484.9
119000000.0	35270047.0	34739952.6	35901650.5
120000000.0	35496192.0	34963329.8	36131108.6
121000000.0	35721732.0	35186055.1	36359825.7
122000000.0	35946526.5	35408056.8	36587823.5
123000000.0	36170594.0	35629404.2	36815233.0
124000000.0	36393940.0	35850066.2	37041732.0
125000000.0	36616681.5	36070092.8	37267695.2
126000000.0	36838609.5	36289453.8	37492862.1
127000000.0	37059963.0	36508067.2	37717347.7
128000000.0	37280595.0	36725991.6	37941083.1
129000000.0	37500640.0	36943381.3	38164161.3
130000000.0	37719983.0	37160067.0	38386704.2
131000000.0	37938613.5	37376137.1	38608531.1
132000000.0	38156510.5	37591513.6	38829432.8
133000000.0	38373992.5	37806247.4	39049877.8
134000000.0	38590672.5	38020350.9	39269538.1
135000000.0	38806704.5	38233823.3	39488658.6
136000000.0	39022105.5	38446802.9	39707106.5
137000000.0	39236920.5	38659013.1	39924882.2
138000000.0	39450981.5	38870597.7	40141989.5
139000000.0	39664599.0	39081685.9	40358476.6
140000000.0	39877450.0	39292130.1	40574316.3
141000000.0	40089753.0	39501868.0	40789439.6
142000000.0	40301356.5	39711012.7	41004058.7
143000000.0	40512550.0	39919680.5	41218079.0
144000000.0	40722882.5	40127670.7	41431329.3
145000000.0	40932813.5	40335075.3	41644083.7
146000000.0	41141955.5	40541922.7	41856156.9
147000000.0	41350747.5	40748188.1	42067667.5
148000000.0	41558713.5	40953852.0	42278493.7
149000000.0	41766299.5	41158882.1	42488849.1
150000000.0	41973148.0	41363508.4	42698483.1
151000000.0	42179552.5	41567442.2	42907571.4
152000000.0	42385173.0	41770843.6	43116054.5
153000000.0	42590324.0	41973679.0	43323997.3
154000000.0	42795042.0	42175968.5	43531310.6
155000000.0	42999094.5	42377749.2	43738164.4
156000000.0	43202448.5	42578840.0	43944274.6
157000000.0	43405460.5	42779488.8	44149887.4
158000000.0	43607780.5	42979624.2	44354876.7
159000000.0	43809572.5	43179081.3	44559342.3
160000000.0	44010833.0	43378210.8	44763292.2
161000000.0	44211556.5	43576598.4	44966650.6
162000000.0	44411793.5	43774540.7	45169469.2
163000000.0	44611354.0	43971970.1	45371647.3
164000000.0	44810424.5	44168902.1	45573317.5
165000000.0	45009062.5	44365210.3	45774506.8
166000000.0	45207086.0	44560992.6	45975077.5
167000000.0	45404584.0	44756427.0	46175144.8
168000000.0	45601596.0	44951159.3	46374704.5
169000000.0	45798052.0	45145453.2	46573649.4
170000000.0	45993992.5	45339291.1	46772103.1
171000000.0	46189362.0	45532655.8	46970080.0
172000000.0	46384308.0	45725399.8	47167477.0
173000000.0	46578666.0	45917712.4	47364352.9
174000000.0	46772606.0	46109525.2	47560714.2
175000000.0	46966048.0	46300780.7	47756617.7
176000000.0	47158933.5	46491611.0	47951966.6
177000000.0	47351343.5	46681990.7	48146774.0
178000000.0	47543274.0	46871824.1	48341099.9
179000000.0	47734652.0	47061179.8	48534938.7
180000000.0	47925598.5	47250068.7	48728277.2
181000000.0	48116041.5	47438531.9	48921141.0
182000000.0	48305987.0	47626413.5	49113400.3
183000000.0	48495455.5	47813863.3	49305292.8
184000000.0	48684447.5	48000857.2	49496653.1
185000000.0	48872997.0	48187361.2	49687510.4
186000000.0	49061013.0	48373422.2	49877874.5
187000000.0	49248592.0	48559080.1	50067775.1
188000000.0	49435711.0	48744200.1	50257157.0
189000000.0	49622423.0	48928864.6	50446117.7
190000000.0	49808511.5	49113137.0	50634621.0
191000000.0	49994285.5	49296879.7	50822553.5
192000000.0	50179534.0	49480198.5	51010130.9
193000000.0	50364297.5	49663068.6	51197174.0
194000000.0	50548638.0	49845547.8	51383757.2
195000000.0	50732535.0	50027523.3	51569906.1
196000000.0	50916003.0	50209068.9	51755584.9
197000000.0	51099013.0	50390181.0	51940770.0
198000000.0	51281583.5	50570866.5	52125526.0
199000000.0	51463673.0	50751125.2	52309812.1
200000000.0	51645330.0	50930945.8	52493688.8
201000000.0	51826604.5	51110301.5	52677090.4
202000000.0	52007385.5	51289266.5	52860063.9
203000000.0	52187754.5	51467792.3	53042597.8
204000000.0	52367696.0	51645879.8	53224656.6
205000000.0	52547148.5	51823598.5	53406308.4
206000000.0	52726237.5	52000879.8	53587488.2
207000000.0	52904913.5	52177696.5	53768268.0
208000000.0	53083151.5	52354133.6	53948565.8
209000000.0	53260934.5	52530192.3	54128510.9
210000000.0	53438341.0	52705779.3	54308015.0
211000000.0	53615362.5	52881015.2	54487010.5
212000000.0	53791895.5	53055768.1	54665647.6
213000000.0	53968045.0	53230209.7	54843863.8
214000000.0	54143792.5	53404173.7	55021667.2
215000000.0	54319087.0	53577765.3	55199057.8
216000000.0	54494040.0	53750975.5	55376000.9
217000000.0	54668587.5	53923726.5	55552539.1
218000000.0	54842628.0	54096156.3	55728685.6
219000000.0	55016407.0	54268132.6	55904408.8
220000000.0	55189696.5	54439779.4	56079730.0
221000000.0	55362619.0	54610949.9	56254592.8
222000000.0	55535107.0	54781867.1	56429077.8
223000000.0	55707234.5	54952338.8	56603185.4
224000000.0	55878992.0	55122356.7	56776886.9
225000000.0	56050371.5	55292053.0	56950158.9
226000000.0	56221285.5	55461361.5	57123089.1
227000000.0	56391883.0	55630259.9	57295546.0
228000000.0	56562100.0	55798866.8	57467757.0
229000000.0	56731908.5	55967074.4	57639404.4
230000000.0	56901324.0	56134822.8	57810775.2
231000000.0	57070372.5	56302269.4	57981769.6
232000000.0	57239059.5	56469303.2	58152309.9
233000000.0	57407328.5	56635990.5	58322523.5
234000000.0	57575261.5	56802328.4	58492270.5
235000000.0	57742847.0	56968268.2	58661685.1
236000000.0	57909994.5	57133873.9	58830768.0
237000000.0	58076808.5	57299097.0	58999395.4
238000000.0	58243300.5	57464004.8	59167716.6
239000000.0	58409340.0	57628513.4	59335599.2
240000000.0	58575058.5	57792703.2	59503161.0
241000000.0	58740465.0	57956482.4	59670326.2
242000000.0	58905399.0	58119918.3	59837147.9
243000000.0	59070048.0	58283017.5	60003589.5
244000000.0	59234320.5	58445772.7	60169673.6
245000000.0	59398296.0	58608133.0	60335361.0
246000000.0	59561824.0	58770244.0	60500713.5
247000000.0	59725074.0	58931926.9	60665701.5
248000000.0	59887920.0	59093263.2	60830320.3
249000000.0	60050427.0	59254274.8	60994647.0
250000000.0	60212638.0	59414995.7	61158550.7
251000000.0	60374428.0	59575292.5	61322107.7
252000000.0	60535902.5	59735264.4	61485310.9
253000000.0	60697026.0	59894934.8	61648178.5
254000000.0	60857868.5	60054251.1	61810693.6
255000000.0	61018299.0	60213288.8	61972863.0
256000000.0	61178414.0	60371892.3	62134666.3
257000000.0	61338213.5	60530207.7	62296165.3
258000000.0	61497609.0	60688203.2	62457253.2
259000000.0	61656711.0	60845877.4	62618074.0
260000000.0	61815479.0	61003219.2	62778511.1
261000000.0	61973962.0	61160220.3	62938623.0
262000000.0	62132027.0	61316951.3	63098398.0
263000000.0	62289795.5	61473292.5	63257824.9
264000000.0	62447276.5	61629320.2	63416952.8
265000000.0	62604384.5	61785048.7	63575712.4
266000000.0	62761181.0	61940405.0	63734127.6
267000000.0	62917664.5	62095543.0	63892271.6
268000000.0	63073841.0	62250286.6	64050031.4
269000000.0	63229656.5	62404723.3	64207460.8
270000000.0	63385201.0	62558852.9	64364573.8
271000000.0	63540338.0	62712687.5	64521399.3
272000000.0	63695241.0	62866183.9	64677879.9
273000000.0	63849797.0	63019413.1	64834027.4
274000000.0	64004050.5	63172303.8	64989819.1
275000000.0	64157977.0	63324870.2	65145330.9
276000000.0	64311614.0	63477124.7	65300546.5
277000000.0	64464940.5	63629104.9	65455433.0
278000000.0	64617902.0	63780812.1	65609947.9
279000000.0	64770607.0	63932167.0	65764220.8
280000000.0	64922991.5	64083218.8	65918137.4
281000000.0	65075064.0	64233979.8	66071769.4
282000000.0	65226855.5	64384384.8	66225056.1
283000000.0	65378312.5	64534558.2	66378052.2
284000000.0	65529482.0	64684463.6	66530744.6
285000000.0	65680362.5	64834024.9	66683143.2
286000000.0	65830918.5	64983323.8	66835212.7
287000000.0	65981196.0	65132304.1	66986966.2
288000000.0	66131171.5	65280990.3	67138426.0
289000000.0	66280828.5	65429378.0	67289644.7
290000000.0	66430210.0	65577527.1	67440495.8
291000000.0	66579318.0	65725346.8	67591047.9
292000000.0	66728102.5	65872850.7	67741294.8
293000000.0	66876611.0	66020118.6	67891275.2
294000000.0	67024818.5	66167044.3	68040954.0
295000000.0	67172726.0	66313727.2	68190327.7
296000000.0	67320355.5	66460133.6	68339420.5
297000000.0	67467741.0	66606241.0	68488190.1
298000000.0	67614782.0	66752056.6	68636700.9
299000000.0	67761547.5	66897613.5	68784913.5
300000000.0	67908029.0	67042905.0	68932810.0
301000000.0	68054244.0	67187883.0	69080445.2
302000000.0	68200176.5	67332577.7	69227810.1
303000000.0	68345813.5	67477044.1	69374861.9
304000000.0	68491193.0	67621207.6	69521613.6
305000000.0	68636324.0	67765068.0	69668101.4
306000000.0	68781098.0	67908696.8	69814292.6
307000000.0	68925645.0	68052052.2	69960231.1
308000000.0	69069878.0	68195104.2	70105848.3
309000000.0	69213881.5	68337920.2	70251227.5
310000000.0	69357576.5	68480467.8	70396308.8
311000000.0	69501023.5	68622729.5	70541111.1
312000000.0	69644205.5	68764742.5	70685639.3
313000000.0	69787091.5	68906456.5	70829884.8
314000000.0	69929711.5	69047909.8	70973867.5
315000000.0	70072068.5	69189139.7	71117556.1
316000000.0	70214166.0	69330069.2	71261007.8
317000000.0	70355995.0	69470766.8	71404141.2
318000000.0	70497575.5	69611144.8	71547066.1
319000000.0	70638849.0	69751346.9	71689647.8
320000000.0	70779895.0	69891251.3	71832023.6
321000000.0	70920643.0	70030867.3	71974104.9
322000000.0	71061168.0	70170253.3	72115912.5
323000000.0	71201409.0	70309389.4	72257459.6
324000000.0	71341396.5	70448254.9	72398758.6
325000000.0	71481116.5	70586878.6	72539775.0
326000000.0	71620603.0	70725215.2	72680542.8
327000000.0	71759809.0	70863351.7	72821048.6
328000000.0	71898761.5	71001227.1	72961261.4
329000000.0	72037468.0	71138830.5	73101239.3
330000000.0	72175943.0	71276192.9	73240968.3
331000000.0	72314119.5	71413297.8	73380409.8
332000000.0	72452055.5	71550158.3	73519606.7
333000000.0	72589766.5	71686797.5	73658568.0
334000000.0	72727199.5	71823160.1	73797259.9
335000000.0	72864388.5	71959268.1	73935690.4
336000000.0	73001329.5	72095140.7	74073867.4
337000000.0	73138024.0	72230767.8	74211799.9
338000000.0	73274468.5	72366176.4	74349482.5
339000000.0	73410661.5	72501293.9	74486906.3
340000000.0	73546596.0	72636216.6	74624077.7
341000000.0	73682336.0	72770889.1	74761010.2
342000000.0	73817803.5	72905305.8	74897689.3
343000000.0	73953043.0	73039497.4	75034098.5
344000000.0	74088020.5	73173446.2	75170309.5
345000000.0	74222758.0	73307165.8	75306248.4
346000000.0	74357262.5	73440624.0	75441945.2
347000000.0	74491521.0	73573864.5	75577389.7
348000000.0	74625550.0	73706865.5	75712603.3
349000000.0	74759327.0	73839639.8	75847560.5
350000000.0	74892878.5	73972187.5	75982278.0
351000000.0	75026189.0	74104484.1	76116767.6
352000000.0	75159259.0	74236561.8	76251034.2
353000000.0	75292108.5	74368395.5	76385038.9
354000000.0	75424697.0	74500017.3	76518789.0
355000000.0	75557074.5	74631395.6	76652302.3
356000000.0	75689228.0	74762557.9	76785625.1
357000000.0	75821151.0	74893493.0	76918680.0
358000000.0	75952821.5	75024177.6	77051500.6
359000000.0	76084283.0	75154680.2	77184085.7
360000000.0	76215503.5	75284909.6	77316444.7
361000000.0	76346503.0	75414941.5	77448575.2
362000000.0	76477247.5	75544739.6	77580449.2
363000000.0	76607803.0	75674304.4	77712106.1
364000000.0	76738142.5	75803662.5	77843549.1
365000000.0	76868217.0	75932797.7	77974735.2
366000000.0	76998088.0	76061722.3	78105728.2
367000000.0	77127715.0	76190412.0	78236457.5
368000000.0	77257137.0	76318891.6	78366991.3
369000000.0	77386339.0	76447128.0	78497279.3
370000000.0	77515312.5	76575151.8	78627341.1
371000000.0	77644075.0	76702949.8	78757192.0
372000000.0	77772603.5	76830574.7	78886798.0
373000000.0	77900913.0	76957942.1	79016194.3
374000000.0	78029001.0	77085129.3	79145361.1
375000000.0	78156874.0	77212084.5	79274306.5
376000000.0	78284524.5	77338823.1	79403050.4
377000000.0	78412003.0	77465360.3	79531548.5
378000000.0	78539192.5	77591684.4	79659837.8
379000000.0	78666236.5	77717772.7	79787897.1
380000000.0	78793031.0	77843663.9	79915736.1
381000000.0	78919607.0	77969346.4	80043384.7
382000000.0	79045990.5	78094807.8	80170792.2
383000000.0	79172133.5	78220074.1	80297984.7
384000000.0	79298084.5	78345122.2	80424976.3
385000000.0	79423808.0	78469965.0	80551744.7
386000000.0	79549335.0	78594607.2	80678309.6
387000000.0	79674644.5	78719057.7	80804645.3
388000000.0	79799760.0	78843258.5	80930769.8
389000000.0	79924662.5	78967284.3	81056682.1
390000000.0	80049364.0	79091093.6	81182387.7
391000000.0	80173835.5	79214708.8	81307882.1
392000000.0	80298104.0	79338121.0	81433166.8
393000000.0	80422184.5	79461320.3	81558245.2
394000000.0	80546040.5	79584340.4	81683119.0
395000000.0	80669717.5	79707132.1	81807781.8
396000000.0	80793164.5	79829735.5	81932227.7
397000000.0	80916420.0	79952138.0	82056463.5
398000000.0	81039479.0	80074336.9	82180512.8
399000000.0	81162328.5	80196342.4	82304350.5
400000000.0	81284972.5	80318148.4	82427970.0
401000000.0	81407426.5	80439752.5	82551391.4
402000000.0	81529669.0	80561168.2	82674618.1
403000000.0	81651715.0	80682375.2	82797631.7
404000000.0	81773565.5	80803396.8	82920455.4
405000000.0	81895220.0	80924219.7	83043061.4
406000000.0	82016680.0	81044851.3	83165482.0
407000000.0	82137935.0	81165279.4	83287694.4
408000000.0	82258994.0	81285532.8	83409697.1
409000000.0	82379864.0	81405569.7	83531513.6
410000000.0	82500524.5	81525428.5	83653131.5
411000000.0	82621008.5	81645086.1	83774540.8
412000000.0	82741296.5	81764572.6	83895766.8
413000000.0	82861389.0	81883848.8	84016792.6
414000000.0	82981280.5	82002938.2	84137619.1
415000000.0	83100975.5	82121851.1	84258251.2
416000000.0	83220493.5	82240556.7	84378697.9
417000000.0	83339811.5	82359090.3	84498927.2
418000000.0	83458947.5	82477418.5	84618986.3
419000000.0	83577885.0	82595574.9	84738839.5
420000000.0	83696636.5	82713537.9	84858509.8
421000000.0	83815200.0	82831324.2	84977983.8
422000000.0	83933580.5	82948916.8	85097258.6
423000000.0	84051758.5	83066336.5	85216342.5
424000000.0	84169756.5	83183544.8	85335247.5
425000000.0	84287581.5	83300594.6	85453959.4
426000000.0	84405207.0	83417447.8	85572480.0
427000000.0	84522658.5	83534121.7	85690819.9
428000000.0	84639907.5	83650617.5	85808953.4
429000000.0	84756975.0	83766923.0	85926915.3
430000000.0	84873869.0	83883061.9	86044682.7
431000000.0	84990577.0	83999001.4	86162268.3
432000000.0	85107104.5	84114774.5	86279673.2
433000000.0	85223440.5	84230370.9	86396881.1
434000000.0	85339609.0	84345775.6	86513910.2
435000000.0	85455587.5	84461012.5	86630754.8
436000000.0	85571380.5	84576061.1	86747422.6
437000000.0	85687003.5	84690946.2	86863894.1
438000000.0	85802451.0	84805644.3	86980196.1
439000000.0	85917709.5	84920158.0	87096311.3
440000000.0	86032787.5	85034514.1	87212248.3
441000000.0	86147685.0	85148682.0	87327997.8
442000000.0	86262424.5	85262689.8	87443568.0
443000000.0	86376969.0	85376501.7	87558962.5
444000000.0	86491345.5	85490153.9	87674175.5
445000000.0	86605546.5	85603636.5	87789212.9
446000000.0	86719568.0	85716934.6	87904065.9
447000000.0	86833414.0	85830072.7	88018744.2
448000000.0	86947088.5	85943040.0	88133249.2
449000000.0	87060596.0	86055822.6	88247573.1
450000000.0	87173925.5	86168445.9	88361724.9
451000000.0	87287078.0	86280885.9	88475699.6
452000000.0	87400062.5	86393161.5	88589494.7
453000000.0	87512865.5	86505270.6	88703118.8
454000000.0	87625507.0	86617211.7	88816570.2
455000000.0	87737973.0	86728983.8	88929846.6
456000000.0	87850269.5	86840584.4	89042945.2
457000000.0	87962404.5	86952022.2	89155875.4
458000000.0	88074358.0	87063293.9	89268639.9
459000000.0	88186151.0	87174387.0	89381227.6
460000000.0	88297776.5	87285329.8	89493636.5
461000000.0	88409229.5	87396100.5	89605888.0
462000000.0	88520519.5	87506701.2	89717956.0
463000000.0	88631631.5	87617141.3	89829868.6
464000000.0	88742591.5	87727416.3	89941604.3
465000000.0	88853380.0	87837528.8	90053174.2
466000000.0	88963998.5	87947480.5	90164572.4
467000000.0	89074456.5	88057274.5	90275800.3
468000000.0	89184745.5	88166893.7	90386869.0
469000000.0	89294872.0	88276358.3	90497770.8
470000000.0	89404834.5	88385654.1	90608496.6
471000000.0	89514636.0	88494792.2	90719065.0
472000000.0	89624268.0	88603774.9	90829459.5
473000000.0	89733749.0	88712592.0	90939698.3
474000000.0	89843063.0	88821251.8	91049771.2
475000000.0	89952211.5	88929754.0	91159675.6
476000000.0	90061208.0	89038092.5	91269419.7
477000000.0	90170038.0	89146272.8	91378999.2
478000000.0	90278704.5	89254296.8	91488412.1
479000000.0	90387212.5	89362171.3	91597673.5
480000000.0	90495569.5	89469876.4	91706768.0
481000000.0	90603757.5	89577423.9	91815700.3
482000000.0	90711799.5	89684824.9	91924468.8
483000000.0	90819670.5	89792065.3	92033083.2
484000000.0	90927388.0	89899156.5	92141530.0
485000000.0	91034949.5	90006082.5	92249821.4
486000000.0	91142352.5	90112861.6	92357952.7
487000000.0	91249609.0	90219475.8	92465929.0
488000000.0	91356696.0	90325952.1	92573744.9
489000000.0	91463635.0	90432263.8	92681400.8
490000000.0	91570413.0	90538421.8	92788901.2
491000000.0	91677045.5	90644433.4	92896247.0
492000000.0	91783522.0	90750295.5	93003430.9
493000000.0	91889840.5	90856004.6	93110462.6
494000000.0	91996006.0	90961558.9	93217338.2
495000000.0	92102021.0	91066960.2	93324058.0
496000000.0	92207883.5	91172215.2	93430622.8
497000000.0	92313591.0	91277317.8	93537036.1
498000000.0	92419151.5	91382270.9	93643289.8
499000000.0	92524556.0	91487078.7	93749393.7
500000000.0	92629812.0	91591727.2	93855341.9
501000000.0	92734916.5	91696235.8	93961137.6
502000000.0	92839873.5	91800595.5	94066784.4
503000000.0	92944679.5	91904807.8	94172277.0
504000000.0	93049336.5	92008872.5	94277617.2
505000000.0	93153846.0	92112787.6	94382807.9
506000000.0	93258202.5	92216561.5	94487848.6
507000000.0	93362413.5	92320183.2	94592738.3
508000000.0	93466476.0	92423663.9	94697478.5
509000000.0	93570392.5	92526994.0	94802067.7
510000000.0	93674160.0	92630183.6	94906507.4
511000000.0	93777785.0	92733230.3	95010800.5
512000000.0	93881262.0	92836126.5	95114943.0
513000000.0	93984591.5	92938884.1	95218939.7
514000000.0	94087781.0	93041494.3	95322790.8
515000000.0	94190820.0	93143968.5	95426487.9
516000000.0	94293714.5	93246292.5	95530043.0
517000000.0	94396463.5	93348477.1	95633449.1
518000000.0	94499072.5	93450513.7	95736711.8
519000000.0	94601536.5	93552418.4	95839827.3
520000000.0	94703859.0	93654176.0	95942798.3
521000000.0	94806035.5	93755795.2	96045626.0
522000000.0	94908072.5	93857270.3	96148307.9
523000000.0	95009967.0	93958610.0	96250844.1
524000000.0	95111721.5	94059808.0	96353238.2
525000000.0	95213332.0	94160867.3	96455489.2
526000000.0	95314802.0	94261786.3	96557595.7
527000000.0	95416131.5	94362562.0	96659560.7
528000000.0	95517320.5	94463208.7	96761383.3
529000000.0	95618371.0	94563711.7	96863065.2
530000000.0	95719279.5	94664076.5	96964603.2
531000000.0	95820051.5	94764307.9	97066000.2
532000000.0	95920685.5	94864399.6	97167258.2
533000000.0	96021179.0	94964355.8	97268375.6
534000000.0	96121533.5	95064173.4	97369350.7
535000000.0	96221752.5	95163858.1	97470188.7
536000000.0	96321835.5	95263405.2	97570887.0
537000000.0	96421779.0	95362816.3	97671445.5
538000000.0	96521586.0	95462092.9	97771866.4
539000000.0	96621256.5	95561236.7	97872148.4
540000000.0	96720791.5	95660243.2	97972291.3
541000000.0	96820192.0	95759118.3	98072297.2
542000000.0	96919456.0	95857861.0	98172167.2
543000000.0	97018585.5	95956469.0	98271899.0
544000000.0	97117581.0	96054943.8	98371493.4
545000000.0	97216440.5	96153286.4	98470954.3
546000000.0	97315168.0	96251495.8	98570277.2
547000000.0	97413761.5	96349572.7	98669466.6
548000000.0	97512220.0	96447520.7	98768518.9
549000000.0	97610546.5	96545336.3	98867436.8
550000000.0	97708741.5	96643022.0	98966220.6
551000000.0	97806802.5	96740573.6	99064870.0
552000000.0	97904733.5	96837997.1	99163385.8
553000000.0	98002532.5	96935291.3	99261767.7
554000000.0	98100199.0	97032455.4	99360017.5
555000000.0	98197735.5	97129488.0	99458133.8
556000000.0	98295141.5	97226394.6	99556117.1
557000000.0	98392416.5	97323170.8	99653969.9
558000000.0	98489562.0	97419820.4	99751689.2
559000000.0	98586579.0	97516341.5	99849277.5
560000000.0	98683465.5	97612734.1	99946734.8
561000000.0	98780222.5	97708998.2	100044061.1
562000000.0	98876851.5	97805136.8	100141256.8
563000000.0	98973352.5	97901149.0	100238323.1
564000000.0	99069725.0	97997035.1	100335258.9
565000000.0	99165970.0	98092792.7	100432065.1
566000000.0	99262086.0	98188426.9	100528741.8
567000000.0	99358076.5	98283933.0	100625290.1
568000000.0	99453940.0	98379314.6	100721710.3
569000000.0	99549678.0	98474573.2	100818001.6
570000000.0	99645287.5	98569704.8	100914164.8
571000000.0	99740773.0	98664714.4	101010200.5
572000000.0	99836132.0	98759598.0	101106108.7
573000000.0	99931366.0	98854358.1	101201889.9
574000000.0	100026474.5	98948994.7	101297545.6
575000000.0	100121459.0	99043508.3	101393072.8
576000000.0	100216318.5	99137900.0	101488474.9
577000000.0	100311055.5	99232167.0	101583751.1
578000000.0	100405667.5	99326312.7	101678902.3
579000000.0	100500155.5	99420338.2	101773927.0
580000000.0	100594521.0	99514239.4	101868828.1
581000000.0	100688763.5	99608021.0	101963604.8
