TOTAL_READS	EXPECTED_DISTINCT	LOWER_0.95CI	UPPER_0.95CI
0	0	0	0
1000000.0	685814.0	683331.6	689061.9
2000000.0	1275502.0	1270556.3	1281815.3
3000000.0	1833827.5	1826581.4	1843070.6
4000000.0	2371662.0	2362140.7	2383697.5
5000000.0	2893829.0	2882187.3	2908605.0
6000000.0	3403323.5	3389560.0	3420726.6
7000000.0	3901930.0	3886160.5	3921912.7
8000000.0	4391076.5	4373344.4	4413613.4
9000000.0	4871767.0	4852137.6	4896759.4
10000000.0	5344822.0	5323316.3	5372229.2
11000000.0	5810850.0	5787534.7	5840644.9
12000000.0	6270431.0	6245292.1	6302559.9
13000000.0	6724026.5	6697111.8	6758403.5
14000000.0	7171949.5	7143339.2	7208607.1
15000000.0	7614617.0	7584273.1	7653492.7
16000000.0	8052249.5	8020247.9	8093325.8
17000000.0	8485137.5	8451505.4	8528370.4
18000000.0	8913543.5	8878300.3	8958905.4
19000000.0	9337632.0	9300791.8	9385107.2
20000000.0	9757612.0	9719218.0	9807155.4
21000000.0	10173666.0	10133723.9	10225239.5
22000000.0	10585922.0	10544445.5	10639514.8
23000000.0	10994519.0	10951551.8	11050142.2
24000000.0	11399634.5	11355160.2	11457196.1
25000000.0	11801349.0	11755395.4	11860861.5
26000000.0	12199785.0	12152393.4	12261246.4
27000000.0	12595057.5	12546223.7	12658397.8
28000000.0	12987251.5	12937011.8	13052480.2
29000000.0	13376475.0	13324822.0	13443550.5
30000000.0	13762797.0	13709760.5	13831720.4
31000000.0	14146316.0	14091927.6	14217075.7
32000000.0	14527089.5	14471339.5	14599656.0
33000000.0	14905218.0	14848112.6	14979564.9
34000000.0	15280748.0	15222298.2	15356852.4
35000000.0	15653736.0	15593986.2	15731618.8
36000000.0	16024270.5	15963222.3	16103875.9
37000000.0	16392377.0	16330046.6	16473726.1
38000000.0	16758157.0	16694550.5	16841190.0
39000000.0	17121611.0	17056739.4	17206340.5
40000000.0	17482837.5	17416717.6	17569243.7
41000000.0	17841881.0	17774500.2	17929919.6
42000000.0	18198739.5	18130135.6	18288433.7
43000000.0	18553496.0	18483678.2	18644809.4
44000000.0	18906205.5	18835152.0	18999136.4
45000000.0	19256902.5	19184625.8	19351390.4
46000000.0	19605573.0	19532122.4	19701667.0
47000000.0	19952313.5	19877664.1	20049961.6
48000000.0	20297147.0	20221334.9	20396365.2
49000000.0	20640099.0	20563105.8	20740849.2
50000000.0	20981206.0	20903059.1	21083489.0
51000000.0	21320489.0	21241211.4	21424313.9
52000000.0	21658011.5	21577591.0	21763342.3
53000000.0	21993768.5	21912240.9	22100603.0
54000000.0	22327799.0	22245167.3	22436132.8
55000000.0	22660137.0	22576414.9	22769966.0
56000000.0	22990819.0	22906003.9	23102120.1
57000000.0	23319861.5	23233964.9	23432630.6
58000000.0	23647281.0	23560320.7	23761518.7
59000000.0	23973118.5	23885103.8	24088810.2
60000000.0	24297394.5	24208330.4	24414524.1
61000000.0	24620139.0	24530024.4	24738689.9
62000000.0	24941370.5	24850217.2	25061335.4
63000000.0	25261097.0	25168910.3	25382473.4
64000000.0	25579352.0	25486142.5	25702136.1
65000000.0	25896160.0	25801944.0	26020332.7
66000000.0	26211529.5	26116308.2	26337092.1
67000000.0	26525494.5	26429273.4	26652428.2
68000000.0	26838061.0	26740851.4	26966367.2
69000000.0	27149263.5	27051059.9	27278910.9
70000000.0	27459107.5	27359926.3	27590097.0
71000000.0	27767612.5	27667459.2	27899944.0
72000000.0	28074796.0	27973677.3	28208458.4
73000000.0	28380684.5	28278608.6	28515658.5
74000000.0	28685273.0	28582249.2	28821575.6
75000000.0	28988602.5	28884623.4	29126208.9
76000000.0	29290676.0	29185761.6	29429575.6
77000000.0	29591509.0	29485661.4	29731695.7
78000000.0	29891120.0	29784340.7	30032593.1
79000000.0	30189514.5	30081819.4	30332269.0
80000000.0	30486720.5	30378110.8	30630729.1
81000000.0	30782736.5	30673224.6	30928011.8
82000000.0	31077599.0	30967175.2	31224122.5
83000000.0	31371296.0	31259982.1	31519064.6
84000000.0	31663862.0	31551649.6	31812867.0
85000000.0	31955290.0	31842191.0	32105526.5
86000000.0	32245605.0	32131631.1	32397067.8
87000000.0	32534818.5	32419970.0	32687497.1
88000000.0	32822945.5	32707218.6	32976831.9
89000000.0	33109982.0	32993397.1	33265079.4
90000000.0	33395960.5	33278514.5	33552249.7
91000000.0	33680876.5	33562577.3	33838354.3
92000000.0	33964745.5	33845601.2	34123412.0
93000000.0	34247584.0	34127594.6	34407429.0
94000000.0	34529401.0	34408569.0	34690411.1
95000000.0	34810201.5	34688532.0	34972372.1
96000000.0	35089995.5	34967498.1	35253330.1
97000000.0	35368800.0	35245477.1	35533284.7
98000000.0	35646623.0	35522481.0	35812247.3
99000000.0	35923467.5	35798510.5	36090237.3
100000000.0	36199345.5	36073581.5	36367252.4
101000000.0	36474276.0	36347702.0	36643308.4
102000000.0	36748260.5	36620882.2	36918413.5
103000000.0	37021301.0	36893128.7	37192574.8
104000000.0	37293421.0	37164458.6	37465798.5
105000000.0	37564618.0	37434862.0	37738104.7
106000000.0	37834904.5	37704368.1	38009492.2
107000000.0	38104289.0	37972972.7	38279971.3
108000000.0	38372781.5	38240688.1	38549549.1
109000000.0	38640388.0	38507524.7	38818237.9
110000000.0	38907112.5	38773483.6	39086039.8
111000000.0	39172971.0	39038579.0	39352973.0
112000000.0	39437967.5	39302815.5	39619032.5
113000000.0	39702106.5	39566201.0	39884233.3
114000000.0	39965399.0	39828739.9	40148585.6
115000000.0	40227851.5	40090447.2	40412090.5
116000000.0	40489472.5	40351324.7	40674755.8
117000000.0	40750266.5	40611380.5	40936589.6
118000000.0	41010244.5	40870621.5	41197603.8
119000000.0	41269406.0	41129054.9	41457799.1
120000000.0	41527764.0	41386686.2	41717185.3
121000000.0	41785326.5	41643522.6	41975768.0
122000000.0	42042093.5	41899572.5	42233552.8
123000000.0	42298077.0	42154838.9	42490550.9
124000000.0	42553282.0	42409332.2	42746762.1
125000000.0	42807713.0	42663056.1	43002196.8
126000000.0	43061380.0	42916015.4	43256860.9
127000000.0	43314285.0	43168219.2	43510760.5
128000000.0	43566438.0	43419672.0	43763899.7
129000000.0	43817837.5	43670379.3	44016288.3
130000000.0	44068498.5	43920347.1	44267927.3
131000000.0	44318420.5	44169585.0	44518827.0
132000000.0	44567613.0	44418091.3	44768991.4
133000000.0	44816079.5	44665876.0	45018423.5
134000000.0	45063826.0	44912946.3	45267132.6
135000000.0	45310858.0	45159301.1	45515123.6
136000000.0	45557180.5	45404956.0	45762400.5
137000000.0	45802797.0	45649904.2	46008968.6
138000000.0	46047716.5	45894158.8	46254837.0
139000000.0	46291944.0	46137726.6	46500005.0
140000000.0	46535481.5	46380605.9	46744480.0
141000000.0	46778334.5	46622803.6	46988267.8
142000000.0	47020509.0	46864327.8	47231373.3
143000000.0	47262011.0	47105180.6	47473800.2
144000000.0	47502844.5	47345368.3	47715556.1
145000000.0	47743015.0	47584894.0	47956643.0
146000000.0	47982522.5	47823763.7	48197066.3
147000000.0	48221377.0	48061981.0	48436832.6
148000000.0	48459582.0	48299553.2	48675942.0
149000000.0	48697140.0	48536481.3	48914404.8
150000000.0	48934057.5	48772770.5	49152221.5
151000000.0	49170337.5	49008425.7	49389397.8
152000000.0	49405986.0	49243451.4	49625937.1
153000000.0	49641005.5	49477853.1	49861844.8
154000000.0	49875401.0	49711631.3	50097124.5
155000000.0	50109176.0	49944794.9	50331782.8
156000000.0	50342337.5	50177344.6	50565820.0
157000000.0	50574886.0	50409285.3	50799241.7
158000000.0	50806826.5	50640621.5	51032053.3
159000000.0	51038164.0	50871356.6	51264257.5
160000000.0	51268901.0	51101495.3	51495858.1
161000000.0	51499045.5	51331040.9	51726860.8
162000000.0	51728601.5	51559997.0	51957267.4
163000000.0	51957570.5	51788367.7	52187083.0
164000000.0	52185954.5	52016156.3	52416310.0
165000000.0	52413757.5	52243368.5	52644955.1
166000000.0	52640983.5	52470005.5	52873019.1
167000000.0	52867637.5	52696070.7	53100505.2
168000000.0	53093720.5	52921569.3	53327420.2
169000000.0	53319238.0	53146506.0	53553764.2
170000000.0	53544193.5	53370881.6	53779543.1
171000000.0	53768589.0	53594699.7	54004759.7
172000000.0	53992428.5	53817965.8	54229417.6
173000000.0	54215716.5	54040681.9	54453520.0
174000000.0	54438455.0	54262850.0	54677070.0
175000000.0	54660648.0	54484476.1	54900070.3
176000000.0	54882298.1	54705562.8	55122526.5
177000000.0	55103414.2	54926111.0	55344440.5
178000000.0	55324002.0	55146127.0	55565815.6
179000000.0	55544057.0	55365612.8	55786655.1
180000000.0	55763582.4	55584571.3	56006961.9
181000000.0	55982581.3	55803005.8	56226739.4
182000000.0	56201056.7	56020919.3	56445990.6
183000000.0	56419011.8	56238314.7	56664718.5
184000000.0	56636449.6	56455195.2	56882926.2
185000000.0	56853372.9	56671563.7	57100616.8
186000000.0	57069784.9	56887423.0	57317793.1
187000000.0	57285688.3	57102776.2	57534458.1
188000000.0	57501086.2	57317626.2	57750614.8
189000000.0	57715981.3	57531975.6	57966266.0
190000000.0	57930376.4	57745827.5	58181414.6
191000000.0	58144274.5	57959184.5	58396063.4
192000000.0	58357678.2	58172049.5	58610215.2
193000000.0	58570590.4	58384425.2	58823872.8
194000000.0	58783013.7	58596314.3	59037038.9
195000000.0	58994950.8	58807719.4	59249716.2
196000000.0	59206404.4	59018643.3	59461907.4
197000000.0	59417377.2	59229088.5	59673615.2
198000000.0	59627871.7	59439057.7	59884842.2
199000000.0	59837890.6	59648553.5	60095591.1
200000000.0	60047436.3	59857578.3	60305864.3
201000000.0	60256511.6	60066134.8	60515664.5
202000000.0	60465118.8	60274225.5	60724994.3
203000000.0	60673260.5	60481852.8	60933856.0
204000000.0	60880939.0	60689019.1	61142252.3
205000000.0	61088157.0	60895727.0	61350185.5
206000000.0	61294916.8	61101978.8	61557658.1
207000000.0	61501220.7	61307777.0	61764672.5
208000000.0	61707071.3	61513123.8	61971231.2
209000000.0	61912470.7	61718021.7	62177336.4
210000000.0	62117421.5	61922473.0	62382990.6
211000000.0	62321925.7	62126479.9	62588196.1
212000000.0	62525985.9	62330044.8	62792955.2
213000000.0	62729604.2	62533169.9	62997270.1
214000000.0	62932782.8	62735857.5	63201143.1
215000000.0	63135524.1	62938109.7	63404576.5
216000000.0	63337830.1	63139928.8	63607572.6
217000000.0	63539703.2	63341316.9	63810133.4
218000000.0	63741145.4	63542276.3	64012261.2
219000000.0	63942159.0	63742809.1	64213958.2
220000000.0	64142746.0	63942917.3	64415226.5
221000000.0	64342908.5	64142603.1	64616068.3
222000000.0	64542648.7	64341868.6	64816485.5
223000000.0	64741968.7	64540715.8	65016480.4
224000000.0	64940870.3	64739146.8	65216055.0
225000000.0	65139355.9	64937163.7	65415211.4
226000000.0	65337427.2	65134768.4	65613951.6
227000000.0	65535086.4	65331962.9	65812277.5
228000000.0	65732335.4	65528749.2	66010191.3
229000000.0	65929176.2	65725129.3	66207694.9
230000000.0	66125610.7	65921105.2	66404790.3
231000000.0	66321640.9	66116678.7	66601479.4
232000000.0	66517268.7	66311851.7	66797764.1
233000000.0	66712496.0	66506626.2	66993646.4
234000000.0	66907324.6	66701004.1	67189128.1
235000000.0	67101756.5	66894987.2	67384211.3
236000000.0	67295793.5	67088577.4	67578897.6
237000000.0	67489437.5	67281776.4	67773189.0
238000000.0	67682690.2	67474586.2	67967087.4
239000000.0	67875553.5	67667008.5	68160594.5
240000000.0	68068029.1	67859045.1	68353712.1
241000000.0	68260118.9	68050697.8	68546442.1
242000000.0	68451824.6	68241968.3	68738786.3
243000000.0	68643148.0	68432858.5	68930746.3
244000000.0	68834090.7	68623369.9	69122323.9
245000000.0	69024654.6	68813504.5	69313521.0
246000000.0	69214841.2	69003263.8	69504339.1
247000000.0	69404652.4	69192649.5	69694780.1
248000000.0	69594089.8	69381663.3	69884845.6
249000000.0	69783155.0	69570307.0	70074537.2
250000000.0	69971849.7	69758582.1	70263856.8
251000000.0	70160175.6	69946490.2	70452805.8
252000000.0	70348134.3	70134033.1	70641386.0
253000000.0	70535727.3	70321212.3	70829599.0
254000000.0	70722956.4	70508029.4	71017446.3
255000000.0	70909823.0	70694486.0	71204929.7
256000000.0	71096328.7	70880583.7	71392050.7
257000000.0	71282475.2	71066324.1	71578810.9
258000000.0	71468264.0	71251708.6	71765211.8
259000000.0	71653696.5	71436738.9	71951255.1
260000000.0	71838774.4	71621416.5	72136942.1
261000000.0	72023499.1	71805742.8	72322274.6
262000000.0	72207872.2	71989719.5	72507253.9
263000000.0	72391895.1	72173347.9	72691881.7
264000000.0	72575569.4	72356629.6	72876159.4
265000000.0	72758896.4	72539566.0	73060088.5
266000000.0	72941877.7	72722158.7	73243670.4
267000000.0	73124514.7	72904408.9	73426906.7
268000000.0	73306808.8	73086318.3	73609798.7
269000000.0	73488761.5	73267888.2	73792348.0
270000000.0	73670374.1	73449120.0	73974555.9
271000000.0	73851648.2	73630015.2	74156424.0
272000000.0	74032584.9	73810575.1	74337953.5
273000000.0	74213185.9	73990801.2	74519145.9
274000000.0	74393452.3	74170694.7	74700002.6
275000000.0	74573385.6	74350257.1	74880524.9
276000000.0	74752987.2	74529489.8	75060714.3
277000000.0	74932258.3	74708394.0	75240572.1
278000000.0	75111199.9	74886971.1	75420099.6
279000000.0	75289811.8	75065222.5	75599298.3
280000000.0	75468097.3	75243149.5	75778169.3
281000000.0	75646057.7	75420753.3	75956714.1
282000000.0	75823694.3	75598035.3	76134933.9
283000000.0	76001008.4	75774996.7	76312830.1
284000000.0	76178001.2	75951638.9	76490404.0
285000000.0	76354674.0	76127963.1	76667656.7
286000000.0	76531028.0	76303970.6	76844589.7
287000000.0	76707064.6	76479662.6	77021204.2
288000000.0	76882784.9	76655040.5	77197501.4
289000000.0	77058190.2	76830105.3	77373482.6
290000000.0	77233281.7	77004834.3	77549149.0
291000000.0	77408060.5	77179239.8	77724501.9
292000000.0	77582528.0	77353335.9	77899542.5
293000000.0	77756685.2	77527123.8	78074271.9
294000000.0	77930533.4	77700604.8	78248691.5
295000000.0	78104073.7	77873780.0	78422802.4
296000000.0	78277307.3	78046650.6	78596605.8
297000000.0	78450235.4	78219217.7	78770102.8
298000000.0	78622859.1	78391482.6	78943294.7
299000000.0	78795185.9	78563446.4	79116182.7
300000000.0	78967230.9	78735110.3	79288767.8
301000000.0	79138975.9	78906475.3	79461051.2
302000000.0	79310422.0	79077542.7	79633034.2
303000000.0	79481570.2	79248313.5	79804717.7
304000000.0	79652421.7	79418788.9	79976103.0
305000000.0	79822977.6	79588970.0	80147191.1
306000000.0	79993239.1	79758857.8	80317983.3
307000000.0	80163207.2	79928453.6	80488480.5
308000000.0	80332883.0	80097758.3	80658683.8
309000000.0	80502267.7	80266773.1	80828594.5
310000000.0	80671362.2	80435499.0	80998213.5
311000000.0	80840167.6	80603937.1	81167542.0
312000000.0	81008685.1	80772088.5	81336580.9
313000000.0	81176915.7	80939954.2	81505331.5
314000000.0	81344860.4	81107535.3	81673794.6
315000000.0	81512520.2	81274832.8	81841971.5
316000000.0	81679896.3	81441847.8	82009863.0
317000000.0	81846989.6	81608581.2	82177470.3
318000000.0	82013801.2	81775034.2	82344794.4
319000000.0	82180332.0	81941207.7	82511837.5
320000000.0	82346583.2	82107102.7	82678603.2
321000000.0	82512555.6	82272720.2	82845088.8
322000000.0	82678250.3	82438061.3	83011295.3
323000000.0	82843668.4	82603126.9	83177223.6
324000000.0	83008810.7	82767917.9	83342874.8
325000000.0	83173678.2	82932435.5	83508249.9
326000000.0	83338272.0	83096680.6	83673349.8
327000000.0	83502593.0	83260654.0	83838175.5
328000000.0	83666642.2	83424356.9	84002727.9
329000000.0	83830420.4	83587790.0	84167008.1
330000000.0	83993928.7	83750954.5	84331017.0
331000000.0	84157168.1	83913851.2	84494755.6
332000000.0	84320139.4	84076481.1	84658224.7
333000000.0	84482843.5	84238845.0	84821425.4
334000000.0	84645281.5	84400944.0	84984358.5
335000000.0	84807454.2	84562779.0	85147025.0
336000000.0	84969362.6	84724350.8	85309425.8
337000000.0	85131007.5	84885660.3	85471561.8
338000000.0	85292389.9	85046708.6	85633433.9
339000000.0	85453510.6	85207496.4	85795043.1
340000000.0	85614370.6	85368024.7	85956390.2
341000000.0	85774970.8	85528294.3	86117476.2
342000000.0	85935312.0	85688306.2	86278301.9
343000000.0	86095395.1	85848061.2	86438868.1
344000000.0	86255220.9	86007560.1	86599175.9
345000000.0	86414790.5	86166803.9	86759226.0
346000000.0	86574104.5	86325793.5	86919019.3
347000000.0	86733164.0	86484529.6	87078556.7
348000000.0	86891969.7	86643013.1	87237839.1
349000000.0	87050522.4	86801244.9	87396867.3
350000000.0	87208823.1	86959225.8	87555642.0
351000000.0	87366872.5	87116956.6	87714164.3
352000000.0	87524671.6	87274438.3	87872434.9
353000000.0	87682221.0	87431671.5	88030454.7
354000000.0	87839521.7	87588657.2	88188224.4
355000000.0	87996574.5	87745396.1	88345745.0
356000000.0	88153380.2	87901889.1	88503017.2
357000000.0	88309939.6	88058136.9	88660041.8
358000000.0	88466253.4	88214140.5	88816819.7
359000000.0	88622322.6	88369900.5	88973351.6
360000000.0	88778147.9	88525417.7	89129638.4
361000000.0	88933730.1	88680693.1	89285680.8
362000000.0	89089069.9	88835727.2	89441479.7
363000000.0	89244168.3	88990521.0	89597035.8
364000000.0	89399025.9	89145075.2	89752350.0
365000000.0	89553643.5	89299390.6	89907422.9
366000000.0	89708021.8	89453467.9	90062255.4
367000000.0	89862161.8	89607308.0	90216848.2
368000000.0	90016064.1	89760911.5	90371202.1
369000000.0	90169729.4	89914279.2	90525317.9
370000000.0	90323158.6	90067411.9	90679196.3
371000000.0	90476352.4	90220310.3	90832838.1
372000000.0	90629311.5	90372975.3	90986244.0
373000000.0	90782036.7	90525407.4	91139414.7
374000000.0	90934528.4	90677606.5	91292351.1
375000000.0	91086786.1	90829570.8	91445053.8
376000000.0	91238812.0	90981304.5	91597523.6
377000000.0	91390606.9	91132808.4	91749761.2
378000000.0	91542171.5	91284083.0	91901767.3
379000000.0	91693506.5	91435129.2	92053542.6
380000000.0	91844612.5	91585947.7	92205087.9
381000000.0	91995490.4	91736539.1	92356403.9
382000000.0	92146140.8	91886904.2	92507491.2
383000000.0	92296564.5	92037043.6	92658350.7
384000000.0	92446762.1	92186958.1	92808982.9
385000000.0	92596734.2	92336648.4	92959388.7
386000000.0	92746481.7	92486115.1	93109568.6
387000000.0	92896005.2	92635358.9	93259523.4
388000000.0	93045305.4	92784380.6	93409253.7
389000000.0	93194368.2	92933180.7	93558760.3
390000000.0	93343187.8	93081760.0	93708043.8
391000000.0	93491785.8	93230119.2	93857104.9
392000000.0	93640162.9	93378258.8	94005944.2
393000000.0	93788319.7	93526179.6	94154562.5
394000000.0	93936257.0	93673882.3	94302960.4
395000000.0	94083975.4	93821367.4	94451138.6
396000000.0	94231475.6	93968635.7	94599097.7
397000000.0	94378758.1	94115687.8	94746838.4
398000000.0	94525823.7	94262524.3	94894361.2
399000000.0	94672672.9	94409145.9	95041667.0
400000000.0	94819306.5	94555553.2	95188756.3
401000000.0	94965725.1	94701746.8	95335629.7
402000000.0	95111929.3	94847727.5	95482288.0
403000000.0	95257919.8	94993495.8	95628731.7
404000000.0	95403697.1	95139052.4	95774961.4
405000000.0	95549261.9	95284397.8	95920977.9
406000000.0	95694614.8	95429532.7	96066781.7
407000000.0	95839756.5	95574457.7	96212373.4
408000000.0	95984687.6	95719173.5	96357753.6
409000000.0	96129408.6	95863680.6	96502923.1
410000000.0	96273920.2	96007979.7	96647882.3
411000000.0	96418223.0	96152071.4	96792632.0
412000000.0	96562317.6	96295956.1	96937172.6
413000000.0	96706204.7	96439634.7	97081504.9
414000000.0	96849884.7	96583107.6	97225629.4
415000000.0	96993358.3	96726375.5	97369546.7
416000000.0	97136626.1	96869438.9	97513257.4
417000000.0	97279688.7	97012298.5	97656762.1
418000000.0	97422546.6	97154954.7	97800061.3
419000000.0	97565200.5	97297408.3	97943155.8
420000000.0	97707651.0	97439659.7	98086046.0
421000000.0	97849898.5	97581709.6	98228732.5
422000000.0	97991943.8	97723558.5	98371216.0
423000000.0	98133787.3	97865207.1	98513496.9
424000000.0	98275429.6	98006655.7	98655575.9
425000000.0	98416871.3	98147905.2	98797453.5
426000000.0	98558113.0	98288955.9	98939130.3
427000000.0	98699155.2	98429808.5	99080606.9
428000000.0	98839998.5	98570463.4	99221883.8
429000000.0	98980643.5	98710921.4	99362961.6
430000000.0	99121090.6	98851182.9	99503840.8
431000000.0	99261340.5	98991248.4	99644522.0
432000000.0	99401393.7	99131118.6	99785005.7
433000000.0	99541250.7	99270793.9	99925292.5
434000000.0	99680912.2	99410274.9	100065382.9
435000000.0	99820378.5	99549562.2	100205277.5
436000000.0	99959650.3	99688656.2	100344976.8
437000000.0	100098728.1	99827557.5	100484481.4
438000000.0	100237612.5	99966266.7	100623791.8
439000000.0	100376303.9	100104784.3	100762908.4
440000000.0	100514802.9	100243110.7	100901831.9
441000000.0	100653110.0	100381246.6	101040562.8
442000000.0	100791225.8	100519192.4	101179101.6
443000000.0	100929150.7	100656948.7	101317448.8
444000000.0	101066885.3	100794515.9	101455604.9
445000000.0	101204430.1	100931894.7	101593570.5
446000000.0	101341785.7	101069085.4	101731346.0
447000000.0	101478952.4	101206088.7	101868932.1
448000000.0	101615930.9	101342904.9	102006329.1
449000000.0	101752721.6	101479534.7	102143537.6
450000000.0	101889325.1	101615978.6	102280558.2
451000000.0	102025741.8	101752236.9	102417391.2
452000000.0	102161972.3	101888310.3	102554037.3
453000000.0	102298017.0	102024199.2	102690496.9
454000000.0	102433876.4	102159904.1	102826770.4
455000000.0	102569551.1	102295425.5	102962858.5
456000000.0	102705041.5	102430763.9	103098761.6
457000000.0	102840348.1	102565919.8	103234480.2
458000000.0	102975471.4	102700893.6	103370014.7
459000000.0	103110411.9	102835685.9	103505365.7
460000000.0	103245170.1	102970297.1	103640533.6
461000000.0	103379746.4	103104727.7	103775519.0
462000000.0	103514141.3	103238978.2	103910322.2
463000000.0	103648355.4	103373049.0	104044943.9
464000000.0	103782389.0	103506940.7	104179384.3
465000000.0	103916242.6	103640653.7	104313644.1
466000000.0	104049916.7	103774188.4	104447723.7
467000000.0	104183411.9	103907545.3	104581623.6
468000000.0	104316728.5	104040725.0	104715344.2
469000000.0	104449866.9	104173727.8	104848885.9
470000000.0	104582827.8	104306554.1	104982249.4
471000000.0	104715611.5	104439204.6	105115434.9
472000000.0	104848218.4	104571679.6	105248443.0
473000000.0	104980649.2	104703979.5	105381274.2
474000000.0	105112904.1	104836104.9	105513928.8
475000000.0	105244983.6	104968056.2	105646407.4
476000000.0	105376888.2	105099833.7	105778710.3
477000000.0	105508618.4	105231438.1	105910838.1
478000000.0	105640174.6	105362869.6	106042791.1
479000000.0	105771628.7	105494128.8	106174569.9
480000000.0	105902921.8	105625216.1	106306174.9
481000000.0	106034042.6	105756131.9	106437606.4
482000000.0	106164991.6	105886876.7	106568865.0
483000000.0	106295769.3	106017450.9	106699951.1
484000000.0	106426376.1	106147854.9	106830865.1
485000000.0	106556812.4	106278089.1	106961607.5
486000000.0	106687078.6	106408154.1	107092178.6
487000000.0	106817175.2	106538050.1	107222578.9
488000000.0	106947102.7	106667777.7	107352808.9
489000000.0	107076861.3	106797337.3	107482868.9
490000000.0	107206451.6	106926729.2	107612759.5
491000000.0	107335874.0	107055954.0	107742480.9
492000000.0	107465128.8	107185011.9	107872033.7
493000000.0	107594216.6	107313903.5	108001418.2
494000000.0	107723137.7	107442629.1	108130634.9
495000000.0	107851892.5	107571189.2	108259684.1
496000000.0	107980481.5	107699584.2	108388566.4
497000000.0	108108905.1	107827814.4	108517282.0
498000000.0	108237163.6	107955880.4	108645831.5
499000000.0	108365257.5	108083782.4	108774215.2
500000000.0	108493187.2	108211520.9	108902433.5
501000000.0	108620766.7	108339096.3	109030486.9
502000000.0	108748161.6	108466509.0	109158375.7
503000000.0	108875392.7	108593759.4	109286100.3
504000000.0	109002460.4	108720847.9	109413661.2
505000000.0	109129365.1	108847774.9	109541058.7
506000000.0	109256107.1	108974540.8	109668293.2
507000000.0	109382686.9	109101145.9	109795365.2
508000000.0	109509104.8	109227590.7	109922275.0
509000000.0	109635361.3	109353875.6	110049023.0
510000000.0	109761456.7	109480000.9	110175609.6
511000000.0	109887391.4	109605967.0	110302035.2
512000000.0	110013165.8	109731774.3	110428300.1
513000000.0	110138780.3	109857423.2	110554404.9
514000000.0	110264235.3	109982914.1	110680349.7
515000000.0	110389531.1	110108247.4	110806135.2
516000000.0	110514668.1	110233363.2	110931761.5
517000000.0	110639675.5	110358296.2	111057229.1
518000000.0	110764615.4	110483072.5	111182538.4
519000000.0	110889398.1	110607692.5	111307689.7
520000000.0	111014023.9	110732156.5	111432683.4
521000000.0	111138493.1	110856464.8	111557520.0
522000000.0	111262806.1	110980617.9	111682199.7
523000000.0	111386963.4	111104616.2	111806722.9
524000000.0	111510965.2	111228459.9	111931090.0
525000000.0	111634812.0	111352149.5	112055301.4
526000000.0	111758504.0	111475685.3	112179357.5
527000000.0	111882151.7	111599067.7	112303258.5
528000000.0	112005652.3	111722297.0	112427004.9
529000000.0	112128999.8	111845373.7	112550597.0
530000000.0	112252194.5	111968298.0	112674035.2
531000000.0	112375236.9	112091070.3	112797319.9
532000000.0	112498127.3	112213691.1	112920451.3
533000000.0	112620866.0	112336160.5	113043429.9
534000000.0	112743453.4	112458479.1	113166256.1
535000000.0	112865889.8	112580647.0	113288930.0
536000000.0	112988175.6	112702664.8	113411452.2
537000000.0	113110311.2	112824532.7	113533823.0
538000000.0	113232296.9	112946251.1	113656042.7
539000000.0	113354253.5	113067820.3	113778111.6
540000000.0	113475964.0	113189240.7	113900030.2
541000000.0	113597482.5	113309242.6	114021798.7
542000000.0	113718852.6	113429019.4	114143417.5
543000000.0	113839957.7	113548655.7	114264886.9
544000000.0	113960856.7	113668151.9	114386207.3
545000000.0	114081607.3	113787508.6	114507379.1
546000000.0	114202209.8	113906621.7	114628402.5
547000000.0	114322692.8	114025560.9	114749277.9
548000000.0	114443048.9	114144362.9	114870005.6
549000000.0	114563258.2	114263028.2	114990586.0
550000000.0	114683321.2	114381557.4	115111019.4
551000000.0	114803238.1	114499950.8	115231306.1
552000000.0	114923009.2	114618209.0	115351446.5
553000000.0	115042634.9	114736332.2	115471440.9
554000000.0	115162115.6	114854321.0	115591289.6
555000000.0	115281451.4	114972175.8	115710993.0
556000000.0	115400642.9	115089896.9	115830551.4
557000000.0	115519690.2	115207484.6	115949965.0
558000000.0	115638593.8	115324939.4	116069234.3
559000000.0	115757353.9	115442261.6	116188359.5
560000000.0	115875970.8	115559451.6	116307341.0
561000000.0	115994444.9	115676978.1	116426179.0
562000000.0	116112776.6	115795152.1	116544874.0
563000000.0	116230966.0	115913184.7	116663426.2
564000000.0	116349013.5	116031076.2	116781835.9
565000000.0	116466919.5	116148826.8	116900103.5
566000000.0	116584684.3	116266436.9	117018229.3
567000000.0	116702308.1	116383906.8	117136213.5
568000000.0	116819791.3	116501236.8	117254056.6
569000000.0	116937134.2	116618427.2	117371758.7
570000000.0	117054337.1	116735478.3	117489320.3
571000000.0	117171400.3	116852390.5	117606741.5
572000000.0	117288324.1	116969164.0	117724022.8
573000000.0	117405108.8	117085799.1	117841164.5
574000000.0	117521754.7	117202296.1	117958166.8
575000000.0	117638262.2	117318655.4	118075030.0
576000000.0	117754631.5	117434877.3	118191754.5
577000000.0	117870862.9	117550961.9	118308340.5
578000000.0	117986956.7	117666909.8	118424788.4
579000000.0	118102913.3	117782721.0	118541098.4
580000000.0	118218732.9	117898396.0	118657270.9
581000000.0	118334415.8	118013935.0	118773306.1
